,external_urls,href,id,name,type,uri,country
99,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,https://api.spotify.com/v1/artists/1vCWHaC5f2uS3yhpwWbIA6,1vCWHaC5f2uS3yhpwWbIA6,Avicii,artist,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Sweden
100,https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL,https://api.spotify.com/v1/artists/5e4Dhzv426EvQe3aDb64jL,5e4Dhzv426EvQe3aDb64jL,Shania Twain,artist,spotify:artist:5e4Dhzv426EvQe3aDb64jL,Canada
101,https://open.spotify.com/artist/13saZpZnCDWOI9D4IJhp1f,https://api.spotify.com/v1/artists/13saZpZnCDWOI9D4IJhp1f,13saZpZnCDWOI9D4IJhp1f,Lily Allen,artist,spotify:artist:13saZpZnCDWOI9D4IJhp1f,United Kingdom
102,https://open.spotify.com/artist/7fObcBw9VM3x7ntWKCYl0z,https://api.spotify.com/v1/artists/7fObcBw9VM3x7ntWKCYl0z,7fObcBw9VM3x7ntWKCYl0z,Colby O'Donis,artist,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,United States
103,https://open.spotify.com/artist/6T5tfhQCknKG4UnH90qGnz,https://api.spotify.com/v1/artists/6T5tfhQCknKG4UnH90qGnz,6T5tfhQCknKG4UnH90qGnz,DNCE,artist,spotify:artist:6T5tfhQCknKG4UnH90qGnz,United States
104,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,https://api.spotify.com/v1/artists/3BmGtnKgCSGYIUhmivXKWX,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,artist,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,United States
105,https://open.spotify.com/artist/6xeFne1rkxMhKSW3ipvkdV,https://api.spotify.com/v1/artists/6xeFne1rkxMhKSW3ipvkdV,6xeFne1rkxMhKSW3ipvkdV,Toploader,artist,spotify:artist:6xeFne1rkxMhKSW3ipvkdV,United Kingdom
106,https://open.spotify.com/artist/46lnlnlU0dXTDpoAUmH6Qx,https://api.spotify.com/v1/artists/46lnlnlU0dXTDpoAUmH6Qx,46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,artist,spotify:artist:46lnlnlU0dXTDpoAUmH6Qx,Germany
107,https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ,https://api.spotify.com/v1/artists/7slfeZO9LsJbWgpkIoXBUJ,7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,artist,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,Puerto Rico
108,https://open.spotify.com/artist/7xkAwz0bQTGDSbkofyQt3U,https://api.spotify.com/v1/artists/7xkAwz0bQTGDSbkofyQt3U,7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,artist,spotify:artist:7xkAwz0bQTGDSbkofyQt3U,United States
109,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,1aX2dmV8XoHYCOQRxjPESG,The Human League,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,United Kingdom
110,https://open.spotify.com/artist/7daPb40K64rRtF36wd3ZOk,https://api.spotify.com/v1/artists/7daPb40K64rRtF36wd3ZOk,7daPb40K64rRtF36wd3ZOk,Stephen Schwartz,artist,spotify:artist:7daPb40K64rRtF36wd3ZOk,United States
111,https://open.spotify.com/artist/3DgcBA7P0ji5co7Z1Gfp2Q,https://api.spotify.com/v1/artists/3DgcBA7P0ji5co7Z1Gfp2Q,3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,artist,spotify:artist:3DgcBA7P0ji5co7Z1Gfp2Q,United States
112,https://open.spotify.com/artist/73Np75Wv2tju61Eo9Zw4IR,https://api.spotify.com/v1/artists/73Np75Wv2tju61Eo9Zw4IR,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,artist,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,United States
113,https://open.spotify.com/artist/1e6BRnFiiwNZl04xu1yqmi,https://api.spotify.com/v1/artists/1e6BRnFiiwNZl04xu1yqmi,1e6BRnFiiwNZl04xu1yqmi,Stephen Oremus,artist,spotify:artist:1e6BRnFiiwNZl04xu1yqmi,United States
114,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,https://api.spotify.com/v1/artists/3FUY2gzHeIiaesXtOAdB7A,3FUY2gzHeIiaesXtOAdB7A,Train,artist,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,United States
115,https://open.spotify.com/artist/057gc1fxmJ2vkctjQJ7Tal,https://api.spotify.com/v1/artists/057gc1fxmJ2vkctjQJ7Tal,057gc1fxmJ2vkctjQJ7Tal,The Buggles,artist,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,United Kingdom
116,https://open.spotify.com/artist/0SdiiPkr02EUdekHZJkt58,https://api.spotify.com/v1/artists/0SdiiPkr02EUdekHZJkt58,0SdiiPkr02EUdekHZJkt58,Hanson,artist,spotify:artist:0SdiiPkr02EUdekHZJkt58,United States
117,https://open.spotify.com/artist/3eVa5w3URK5duf6eyVDbu9,https://api.spotify.com/v1/artists/3eVa5w3URK5duf6eyVDbu9,3eVa5w3URK5duf6eyVDbu9,ROSÉ,artist,spotify:artist:3eVa5w3URK5duf6eyVDbu9,South Korea
118,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9,https://api.spotify.com/v1/artists/7t0rwkOPGlDPEhaOcVtOt9,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,artist,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,Ireland
119,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,https://api.spotify.com/v1/artists/2wY79sveU1sp5g7SokKOiI,2wY79sveU1sp5g7SokKOiI,Sam Smith,artist,spotify:artist:2wY79sveU1sp5g7SokKOiI,United Kingdom
120,https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw,https://api.spotify.com/v1/artists/1VBflYyxBhnDc9uVib98rw,1VBflYyxBhnDc9uVib98rw,Icona Pop,artist,spotify:artist:1VBflYyxBhnDc9uVib98rw,Sweden
121,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,https://api.spotify.com/v1/artists/25uiPmTg16RbhZWAqwLBy5,25uiPmTg16RbhZWAqwLBy5,Charli xcx,artist,spotify:artist:25uiPmTg16RbhZWAqwLBy5,England
122,https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa,https://api.spotify.com/v1/artists/2KsP6tYLJlTBvSUxnwlVWa,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,artist,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,United States
123,https://open.spotify.com/artist/1Bo8Afb2Qbjs4x6kJHyjle,https://api.spotify.com/v1/artists/1Bo8Afb2Qbjs4x6kJHyjle,1Bo8Afb2Qbjs4x6kJHyjle,Gigamesh,artist,spotify:artist:1Bo8Afb2Qbjs4x6kJHyjle,United States
124,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,United States
125,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,https://api.spotify.com/v1/artists/3qm84nBOXUEQ2vnTfUTTFC,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,artist,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,United States
126,https://open.spotify.com/artist/1kMfh3vEY0iWX9SDVjvdsd,https://api.spotify.com/v1/artists/1kMfh3vEY0iWX9SDVjvdsd,1kMfh3vEY0iWX9SDVjvdsd,Hear'Say,artist,spotify:artist:1kMfh3vEY0iWX9SDVjvdsd,United Kingdom
127,https://open.spotify.com/artist/17UkABEasVRlCcIFZ3wHb7,https://api.spotify.com/v1/artists/17UkABEasVRlCcIFZ3wHb7,17UkABEasVRlCcIFZ3wHb7,Steps,artist,spotify:artist:17UkABEasVRlCcIFZ3wHb7,United Kingdom
128,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW,https://api.spotify.com/v1/artists/6tbjWDEIzxoDsBA1FuhfPW,6tbjWDEIzxoDsBA1FuhfPW,Madonna,artist,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,United States
129,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,https://api.spotify.com/v1/artists/0NKDgy9j66h3DLnN8qu1bB,0NKDgy9j66h3DLnN8qu1bB,Eurythmics,artist,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,United Kingdom
130,https://open.spotify.com/artist/5MspMQqdVbdwP6ax3GXqum,https://api.spotify.com/v1/artists/5MspMQqdVbdwP6ax3GXqum,5MspMQqdVbdwP6ax3GXqum,Annie Lennox,artist,spotify:artist:5MspMQqdVbdwP6ax3GXqum,United Kingdom
131,https://open.spotify.com/artist/7gcCQIlkkfbul5Mt0jBQkg,https://api.spotify.com/v1/artists/7gcCQIlkkfbul5Mt0jBQkg,7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,artist,spotify:artist:7gcCQIlkkfbul5Mt0jBQkg,United Kingdom
132,https://open.spotify.com/artist/79bxUQsBIXO8nVLB9fYKf7,https://api.spotify.com/v1/artists/79bxUQsBIXO8nVLB9fYKf7,79bxUQsBIXO8nVLB9fYKf7,Modern Talking,artist,spotify:artist:79bxUQsBIXO8nVLB9fYKf7,Germany
133,https://open.spotify.com/artist/5MmVJVhhYKQ86izuGHzJYA,https://api.spotify.com/v1/artists/5MmVJVhhYKQ86izuGHzJYA,5MmVJVhhYKQ86izuGHzJYA,MIKA,artist,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,United Kingdom
134,https://open.spotify.com/artist/0E3lRHTut04XpirvWC45bn,https://api.spotify.com/v1/artists/0E3lRHTut04XpirvWC45bn,0E3lRHTut04XpirvWC45bn,Ryan McCartan,artist,spotify:artist:0E3lRHTut04XpirvWC45bn,United States
135,https://open.spotify.com/artist/5yCkSShz4MTqE4Lp6fVZMz,https://api.spotify.com/v1/artists/5yCkSShz4MTqE4Lp6fVZMz,5yCkSShz4MTqE4Lp6fVZMz,Barrett Wilbert Weed,artist,spotify:artist:5yCkSShz4MTqE4Lp6fVZMz,United States
136,https://open.spotify.com/artist/4KyX6IwYaHVTz4KSHtMJw0,https://api.spotify.com/v1/artists/4KyX6IwYaHVTz4KSHtMJw0,4KyX6IwYaHVTz4KSHtMJw0,Michelle Duffy,artist,spotify:artist:4KyX6IwYaHVTz4KSHtMJw0,
137,https://open.spotify.com/artist/0LOUFAF4plAL7N5hiklRfU,https://api.spotify.com/v1/artists/0LOUFAF4plAL7N5hiklRfU,0LOUFAF4plAL7N5hiklRfU,AJ Meijer,artist,spotify:artist:0LOUFAF4plAL7N5hiklRfU,
138,https://open.spotify.com/artist/6bXrSoj1NMYCqAp0dEc9NQ,https://api.spotify.com/v1/artists/6bXrSoj1NMYCqAp0dEc9NQ,6bXrSoj1NMYCqAp0dEc9NQ,Rachel Flynn,artist,spotify:artist:6bXrSoj1NMYCqAp0dEc9NQ,New York
139,https://open.spotify.com/artist/1ARh5HbkQj54uNxQiVWyQQ,https://api.spotify.com/v1/artists/1ARh5HbkQj54uNxQiVWyQQ,1ARh5HbkQj54uNxQiVWyQQ,Dustin Sullivan,artist,spotify:artist:1ARh5HbkQj54uNxQiVWyQQ,
140,https://open.spotify.com/artist/69WIieNeF3i0ldgbM9Z00Y,https://api.spotify.com/v1/artists/69WIieNeF3i0ldgbM9Z00Y,69WIieNeF3i0ldgbM9Z00Y,Charissa Hogeland,artist,spotify:artist:69WIieNeF3i0ldgbM9Z00Y,United States
141,https://open.spotify.com/artist/2uZSmvyPg0kEoerFjAe0hq,https://api.spotify.com/v1/artists/2uZSmvyPg0kEoerFjAe0hq,2uZSmvyPg0kEoerFjAe0hq,Anthony Crivello,artist,spotify:artist:2uZSmvyPg0kEoerFjAe0hq,United States
142,https://open.spotify.com/artist/74c9px24FOFK37ZVY9nYPt,https://api.spotify.com/v1/artists/74c9px24FOFK37ZVY9nYPt,74c9px24FOFK37ZVY9nYPt,Daniel Cooney,artist,spotify:artist:74c9px24FOFK37ZVY9nYPt,
143,https://open.spotify.com/artist/6hZR3bzXEjjaqDZQbZAVML,https://api.spotify.com/v1/artists/6hZR3bzXEjjaqDZQbZAVML,6hZR3bzXEjjaqDZQbZAVML,Jon Eidson,artist,spotify:artist:6hZR3bzXEjjaqDZQbZAVML,
144,https://open.spotify.com/artist/4oDa6M02fyYAXln8BOTjyx,https://api.spotify.com/v1/artists/4oDa6M02fyYAXln8BOTjyx,4oDa6M02fyYAXln8BOTjyx,Evan Todd,artist,spotify:artist:4oDa6M02fyYAXln8BOTjyx,
145,https://open.spotify.com/artist/5pESuWfJEKxJdEEhZKFDC5,https://api.spotify.com/v1/artists/5pESuWfJEKxJdEEhZKFDC5,5pESuWfJEKxJdEEhZKFDC5,Alice Lee,artist,spotify:artist:5pESuWfJEKxJdEEhZKFDC5,United States
146,https://open.spotify.com/artist/6Mbytr4DD854L4vp4J1LEj,https://api.spotify.com/v1/artists/6Mbytr4DD854L4vp4J1LEj,6Mbytr4DD854L4vp4J1LEj,Elle McLemore,artist,spotify:artist:6Mbytr4DD854L4vp4J1LEj,
147,https://open.spotify.com/artist/5U2zidY0OdTB6P5axinwOZ,https://api.spotify.com/v1/artists/5U2zidY0OdTB6P5axinwOZ,5U2zidY0OdTB6P5axinwOZ,Jessica Keenan Wynn,artist,spotify:artist:5U2zidY0OdTB6P5axinwOZ,United States
148,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of,0LyfQWJT6nXafLPZqxe9Of,Various Artists,artist,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,
149,https://open.spotify.com/artist/6u0kZHLrtCxD7vEqIO5Knt,https://api.spotify.com/v1/artists/6u0kZHLrtCxD7vEqIO5Knt,6u0kZHLrtCxD7vEqIO5Knt,Katie Ladner,artist,spotify:artist:6u0kZHLrtCxD7vEqIO5Knt,
150,https://open.spotify.com/artist/3OPl8pWnz8rdYTiaNQ0eMv,https://api.spotify.com/v1/artists/3OPl8pWnz8rdYTiaNQ0eMv,3OPl8pWnz8rdYTiaNQ0eMv,Mike Faist,artist,spotify:artist:3OPl8pWnz8rdYTiaNQ0eMv,United States
151,https://open.spotify.com/artist/6qGkLCMQkNGOJ079iEcC5k,https://api.spotify.com/v1/artists/6qGkLCMQkNGOJ079iEcC5k,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,artist,spotify:artist:6qGkLCMQkNGOJ079iEcC5k,United States
152,https://open.spotify.com/artist/31Rv7Yk0rBrYdQ0ELNZDaR,https://api.spotify.com/v1/artists/31Rv7Yk0rBrYdQ0ELNZDaR,31Rv7Yk0rBrYdQ0ELNZDaR,Kristolyn Lloyd,artist,spotify:artist:31Rv7Yk0rBrYdQ0ELNZDaR,
153,https://open.spotify.com/artist/2FYB9zfwe2ayj4zfNeh466,https://api.spotify.com/v1/artists/2FYB9zfwe2ayj4zfNeh466,2FYB9zfwe2ayj4zfNeh466,Will Roland,artist,spotify:artist:2FYB9zfwe2ayj4zfNeh466,
154,https://open.spotify.com/artist/3P8W0rYcexMlnGDDPoh5I3,https://api.spotify.com/v1/artists/3P8W0rYcexMlnGDDPoh5I3,3P8W0rYcexMlnGDDPoh5I3,Jennifer Laura Thompson,artist,spotify:artist:3P8W0rYcexMlnGDDPoh5I3,
155,https://open.spotify.com/artist/5bi4lyuj5ZrayYKlibl9ij,https://api.spotify.com/v1/artists/5bi4lyuj5ZrayYKlibl9ij,5bi4lyuj5ZrayYKlibl9ij,Original Broadway Cast of Dear Evan Hansen,artist,spotify:artist:5bi4lyuj5ZrayYKlibl9ij,Netherlands
156,https://open.spotify.com/artist/73sIMDrtvzFVs4Y1WkUpTd,https://api.spotify.com/v1/artists/73sIMDrtvzFVs4Y1WkUpTd,73sIMDrtvzFVs4Y1WkUpTd,Rachel Bay Jones,artist,spotify:artist:73sIMDrtvzFVs4Y1WkUpTd,United States
157,https://open.spotify.com/artist/5hqM93qFRmwRv3QGrLO0jK,https://api.spotify.com/v1/artists/5hqM93qFRmwRv3QGrLO0jK,5hqM93qFRmwRv3QGrLO0jK,Laura Dreyfuss,artist,spotify:artist:5hqM93qFRmwRv3QGrLO0jK,United States
158,https://open.spotify.com/artist/2fPpoCU3oYJkQERSp1nXY2,https://api.spotify.com/v1/artists/2fPpoCU3oYJkQERSp1nXY2,2fPpoCU3oYJkQERSp1nXY2,Michael Park,artist,spotify:artist:2fPpoCU3oYJkQERSp1nXY2,
159,https://open.spotify.com/artist/3hjgA2bJfvsFAbHNM60dvG,https://api.spotify.com/v1/artists/3hjgA2bJfvsFAbHNM60dvG,3hjgA2bJfvsFAbHNM60dvG,Erika Henningsen,artist,spotify:artist:3hjgA2bJfvsFAbHNM60dvG,
160,https://open.spotify.com/artist/0EcmCI0dVPDdkPciENZ6x7,https://api.spotify.com/v1/artists/0EcmCI0dVPDdkPciENZ6x7,0EcmCI0dVPDdkPciENZ6x7,Kerry Butler,artist,spotify:artist:0EcmCI0dVPDdkPciENZ6x7,United States
161,https://open.spotify.com/artist/63B0hWuxUFKwNwR8yIXq44,https://api.spotify.com/v1/artists/63B0hWuxUFKwNwR8yIXq44,63B0hWuxUFKwNwR8yIXq44,Cheech Manohar,artist,spotify:artist:63B0hWuxUFKwNwR8yIXq44,
162,https://open.spotify.com/artist/2KQkMalf7OhRjrGy9rfwKk,https://api.spotify.com/v1/artists/2KQkMalf7OhRjrGy9rfwKk,2KQkMalf7OhRjrGy9rfwKk,Mathletes,artist,spotify:artist:2KQkMalf7OhRjrGy9rfwKk,
163,https://open.spotify.com/artist/6B1foTh2pK3K4MKQzYaKRu,https://api.spotify.com/v1/artists/6B1foTh2pK3K4MKQzYaKRu,6B1foTh2pK3K4MKQzYaKRu,Original Broadway Cast of Mean Girls,artist,spotify:artist:6B1foTh2pK3K4MKQzYaKRu,
164,https://open.spotify.com/artist/1f0vGTFXE64SLuypBV8zB0,https://api.spotify.com/v1/artists/1f0vGTFXE64SLuypBV8zB0,1f0vGTFXE64SLuypBV8zB0,Taylor Louderman,artist,spotify:artist:1f0vGTFXE64SLuypBV8zB0,United States
165,https://open.spotify.com/artist/0qiFtC52T37zXjHl0DDMAr,https://api.spotify.com/v1/artists/0qiFtC52T37zXjHl0DDMAr,0qiFtC52T37zXjHl0DDMAr,Kyle Selig,artist,spotify:artist:0qiFtC52T37zXjHl0DDMAr,
166,https://open.spotify.com/artist/59QZR94fPLVcOx2sWEk7xn,https://api.spotify.com/v1/artists/59QZR94fPLVcOx2sWEk7xn,59QZR94fPLVcOx2sWEk7xn,Ashley Park,artist,spotify:artist:59QZR94fPLVcOx2sWEk7xn,
167,https://open.spotify.com/artist/4kHxu1UJeYLB0ZkBQZdqT2,https://api.spotify.com/v1/artists/4kHxu1UJeYLB0ZkBQZdqT2,4kHxu1UJeYLB0ZkBQZdqT2,Kate Rockwell,artist,spotify:artist:4kHxu1UJeYLB0ZkBQZdqT2,
168,https://open.spotify.com/artist/3iMYbOWvKWy8lsjhf7Dkcf,https://api.spotify.com/v1/artists/3iMYbOWvKWy8lsjhf7Dkcf,3iMYbOWvKWy8lsjhf7Dkcf,Grey Henson,artist,spotify:artist:3iMYbOWvKWy8lsjhf7Dkcf,
169,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,https://api.spotify.com/v1/artists/20JZFwl6HVl6yg8a4H3ZqK,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,artist,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,United States
170,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA,https://api.spotify.com/v1/artists/4RVnAU35WRWra6OZ3CbbMA,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,artist,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,Australia
171,https://open.spotify.com/artist/0lZoBs4Pzo7R89JM9lxwoT,https://api.spotify.com/v1/artists/0lZoBs4Pzo7R89JM9lxwoT,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,artist,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,United Kingdom
172,https://open.spotify.com/artist/762310PdDnwsDxAQxzQkfX,https://api.spotify.com/v1/artists/762310PdDnwsDxAQxzQkfX,762310PdDnwsDxAQxzQkfX,Depeche Mode,artist,spotify:artist:762310PdDnwsDxAQxzQkfX,United Kingdom
173,https://open.spotify.com/artist/6c4sUNBgdonFJz8Kx2VsGz,https://api.spotify.com/v1/artists/6c4sUNBgdonFJz8Kx2VsGz,6c4sUNBgdonFJz8Kx2VsGz,Madcon,artist,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz,Norway
174,https://open.spotify.com/artist/4e0nWw2r4BoQSKPQ2zpU13,https://api.spotify.com/v1/artists/4e0nWw2r4BoQSKPQ2zpU13,4e0nWw2r4BoQSKPQ2zpU13,Ray Dalton,artist,spotify:artist:4e0nWw2r4BoQSKPQ2zpU13,Seattle
175,https://open.spotify.com/artist/5UoVLCWzOKMIJ9iioof9OD,https://api.spotify.com/v1/artists/5UoVLCWzOKMIJ9iioof9OD,5UoVLCWzOKMIJ9iioof9OD,CeCe Peniston,artist,spotify:artist:5UoVLCWzOKMIJ9iioof9OD,United States
176,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4,26dSoYclwsYLMAKD3tpOr4,Britney Spears,artist,spotify:artist:26dSoYclwsYLMAKD3tpOr4,United States
spotify,https://open.spotify.com/artist/1BEUkE2CSUgHTLSBMZdnFB,https://api.spotify.com/v1/artists/1BEUkE2CSUgHTLSBMZdnFB,1BEUkE2CSUgHTLSBMZdnFB,Mae Muller,artist,spotify:artist:1BEUkE2CSUgHTLSBMZdnFB,London
spotify,https://open.spotify.com/artist/4rGrN4XDYhP6dUAZMvcuHr,https://api.spotify.com/v1/artists/4rGrN4XDYhP6dUAZMvcuHr,4rGrN4XDYhP6dUAZMvcuHr,Caesars,artist,spotify:artist:4rGrN4XDYhP6dUAZMvcuHr,Sweden
spotify,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,https://api.spotify.com/v1/artists/0SwO7SWeDHJijQ3XNS7xEE,0SwO7SWeDHJijQ3XNS7xEE,MGMT,artist,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,United States
